CACOMM,,,,
CASPECIF,,,,
ENTRY,,,,
EXAMDATE,,,,
EXAMINIT,,,,
ID,,,,
RECNO,,,,
RID,,,,
SITEID,,,,
SX,,,,
USERDATE,,,,
USERDATE2,,,,
USERID,,,,
USERID2,,,,
VERIFY,,,,
VISCODE,,,,
ADAS11,,,,
ADAS11.bl,,,,
ADAS13,,,,
ADAS13.bl,,,,
AGE,,,,
APOE4,,,,
AV45,,,,
AV45.bl,,,,
CDRSB,,,,
CDRSB.bl,,,,
COLPROT,,,,
DX,,,,
DX.bl,,,,
EcogPtDivatt,,,,
EcogPtDivatt.bl,,,,
EcogPtLang,,,,
EcogPtLang.bl,,,,
EcogPtMem,,,,
EcogPtMem.bl,,,,
EcogPtOrgan,,,,
EcogPtOrgan.bl,,,,
EcogPtPlan,,,,
EcogPtPlan.bl,,,,
EcogPtTotal,,,,
EcogPtTotal.bl,,,,
EcogPtVisspat,,,,
EcogPtVisspat.bl,,,,
EcogSPDivatt,,,,
EcogSPDivatt.bl,,,,
EcogSPLang,,,,
EcogSPLang.bl,,,,
EcogSPMem,,,,
EcogSPMem.bl,,,,
EcogSPOrgan,,,,
EcogSPOrgan.bl,,,,
EcogSPPlan,,,,
EcogSPPlan.bl,,,,
EcogSPTotal,,,,
EcogSPTotal.bl,,,,
EcogSPVisspat,,,,
EcogSPVisspat.bl,,,,
Entorhinal,,,,
Entorhinal.bl,,,,
EXAMDATE,,,,
EXAMDATE.bl,,,,
FAQ,,,,
FAQ.bl,,,,
FDG,,,,
FDG.bl,,,,
Fusiform,,,,
Fusiform.bl,,,,
Hippocampus,,,,
Hippocampus.bl,,,,
ICV,,,,
ICV.bl,,,,
M,,,,
MidTemp,,,,
MidTemp.bl,,,,
MMSE,,,,
MMSE.bl,,,,
MOCA,,,,
MOCA.bl,,,,
Month,,,,
Month.bl,,,,
ORIGPROT,,,,
PIB,,,,
PIB.bl,,,,
PTEDUCAT,,,,
PTETHCAT,,,,
PTGENDER,,,,
PTID,,,,
PTMARRY,,,,
PTRACCAT,,,,
RAVLT,,,,
RAVLT.bl,,,,
RAVLT.immediate,,,,
RAVLT.immediate.bl,,,,
RID,,,,
SITE,,,,
Ventricles,,,,
Ventricles.bl,,,,
VISCODE,,,,
WholeBrain,,,,
WholeBrain.bl,,,,
Years.bl,,,,
AXABDOMN,,,,
AXANKLE,,,,
AXBREATH,,,,
AXCHEST,,,,
AXCONSTP,,,,
AXCOUGH,,,,
AXCRYING,,,,
AXDIARRH,,,,
AXDIZZY,,,,
AXDPMOOD,,,,
AXDROWSY,,,,
AXDRYMTH,,,,
AXELMOOD,,,,
AXENERGY,,,,
AXFALL,,,,
AXHDACHE,,,,
AXINSOMN,,,,
AXMUSCLE,,,,
AXNAUSEA,,,,
AXOTHER,,,,
AXPALPIT,,,,
AXRASH,,,,
AXSPECIF,,,,
AXSWEATN,,,,
AXURNDIS,,,,
AXURNFRQ,,,,
AXVISION,,,,
AXVOMIT,,,,
AXWANDER,,,,
ENTRY,,,,
EXAMDATE,,,,
EXAMINIT,,,,
ID,,,,
RID,,,,
SITEID,,,,
SX,,,,
USERDATE,,,,
USERDATE2,,,,
USERID,,,,
USERID2,,,,
VERIFY,,,,
VISCODE,,,,
APFEDEX,,,,
APFEDEXDT,,,,
APLICENSE,,,,
APTIME,,,,
APVOLUME,,,,
ENTRY,,,,
EXAMDATE,,,,
EXAMINIT,,,,
ID,,,,
RID,,,,
SITEID,,,,
SX,,,,
USERDATE,,,,
USERDATE2,,,,
USERID,,,,
USERID2,,,,
VERIFY,,,,
VISCODE,,,,
APAMBTEMP,,,,
APGEN1,,,,
APGEN2,,,,
APRECEIVE,,,,
APRESAMP,,,,
APTESTDT,,,,
APUSABLE,,,,
APVOLUME,,,,
ENTRY,,,,
ID,,,,
RID,,,,
SITEID,,,,
SX,,,,
USERDATE,,,,
USERDATE2,,,,
USERID,,,,
USERID2,,,,
VERIFY,,,,
VISCODE,,,,
APAMBTEMP,,,,
APGEN1,,,,
APGEN2,,,,
APRECEIVE,,,,
APRESAMP,,,,
APTESTDT,,,,
APUSABLE,,,,
APVOLUME,,,,
ENTRY,,,,
ID,,,,
RID,,,,
SITEID,,,,
SX,,,,
USERDATE,,,,
USERDATE2,,,,
USERID,,,,
USERID2,,,,
VERIFY,,,,
VISCODE,,,,
ARM,,,,
ENROLLED,,,,
ID,,,,
LASTNAME,,,,
MAPPDATE,,,,
PTNO,,,,
RANDDATE,,,,
RID,,,,
SITEID,,,,
SX,,,,
TYPE,,,,
USERDATE,,,,
USERDATE2,,,,
USERID,,,,
USERID2,,,,
ENTRY,,,,
EXAMDATE,,,,
ID,,,,
IMAGEUID,,,,
MEAN.ATROPHY.RATE.TEMPORAL.ROI,,,,
PERCENT.CHANGE.STAT.ROI,,,,
PERCENT.CHANGE.TEMPORAL.ROI,,,,
RECNO,,,,
RID,,,,
SITEID,,,,
USERDATE,,,,
USERID,,,,
VERIFY,,,,
VISCODE,,,,
CSFBACE,,,,
CSFSAPPBETA,,,,
GLOBALSPECID,,,,
GROUP,,,,
LICENSEPLATE,,,,
RECEIVEDDATE,,,,
RID,,,,
SPECDATE,,,,
SPECIMENID,,,,
USERDATE,,,,
VISCODE,,,,
EXAMDATE,,,,
IMAGEUID,,,,
IPCA,,,,
RID,,,,
VISCODE,,,,
ANGULL01,,,,
ANGULL02,,,,
ANGULL04,,,,
ANGULL05,,,,
ANGULR01,,,,
ANGULR02,,,,
ANGULR03,,,,
ANGULR04,,,,
ANGULR05,,,,
CALCARL05,,,,
CALCARR05,,,,
CERBCR2L05,,,,
CERBCR2R05,,,,
CEREB8L05,,,,
CEREB8R05,,,,
CINGANT03,,,,
CINGANT04,,,,
CINGANT05,,,,
CINGANT06,,,,
CINGANTL01,,,,
CINGANTL02,,,,
CINGANTR01,,,,
CINGANTR02,,,,
CINGMID03,,,,
CINGMID04,,,,
CINGMID05,,,,
CINGMID06,,,,
CINGMIDL01,,,,
CINGMIDL02,,,,
CINGMIDR01,,,,
CINGMIDR02,,,,
CINGPMR11,,,,
CINGPST03,,,,
CINGPST04,,,,
CINGPST05,,,,
CINGPST06,,,,
CINGPST07,,,,
CINGPST09,,,,
CINGPST11,,,,
CINGPSTL01,,,,
CINGPSTL02,,,,
CINGPSTR01,,,,
CINGPSTR02,,,,
CINGPSTR12,,,,
CUNEUSL08,,,,
ENTRY,,,,
EXAMDATE,,,,
FROITRN001,,,,
FROITRN002,,,,
FROITST001,,,,
FROITST002,,,,
FROIWHL001,,,,
FROIWHL002,,,,
FRPMSK001,,,,
FRPMSK002,,,,
FRTINFL01,,,,
FRTINFL02,,,,
FRTINFR01,,,,
FRTINFR02,,,,
FRTMEDL03,,,,
FRTMEDL04,,,,
FRTMEDL05,,,,
FRTMEDL06,,,,
FRTMEDR03,,,,
FRTMEDR04,,,,
FRTMEDR05,,,,
FRTMEDR06,,,,
FRTMIDL01,,,,
FRTMIDL02,,,,
FRTMIDL03,,,,
FRTMIDL04,,,,
FRTMIDL05,,,,
FRTMIDL06,,,,
FRTMIDOL02,,,,
FRTMIDOR02,,,,
FRTMIDR01,,,,
FRTMIDR02,,,,
FRTMIDR03,,,,
FRTMIDR04,,,,
FRTMIDR05,,,,
FRTMIDR06,,,,
FRTSMEDL02,,,,
FRTSMEDL03,,,,
FRTSMEDL04,,,,
FRTSMEDL05,,,,
FRTSMEDL06,,,,
FRTSMEDR02,,,,
FRTSMEDR03,,,,
FRTSMEDR04,,,,
FRTSMEDR05,,,,
FRTSMEDR06,,,,
FRTSUPL01,,,,
FRTSUPL02,,,,
FRTSUPL03,,,,
FRTSUPL04,,,,
FRTSUPL05,,,,
FRTSUPL06,,,,
FRTSUPR01,,,,
FRTSUPR02,,,,
FRTSUPR03,,,,
FRTSUPR04,,,,
FRTSUPR05,,,,
FRTSUPR06,,,,
FUSFMR02,,,,
FUSFRML01,,,,
FUSFRML02,,,,
FUSFRML03,,,,
FUSFRML04,,,,
FUSFRML05,,,,
FUSFRML06,,,,
FUSFRMR01,,,,
FUSFRMR03,,,,
FUSFRMR04,,,,
FUSFRMR05,,,,
FUSFRMR06,,,,
HIPPL01,,,,
HIPPL06,,,,
HIPPR01,,,,
HIPPR06,,,,
ID,,,,
IMAGEUID,,,,
INDGLBNDX,,,,
INDTEPNDX,,,,
INSULAL01,,,,
INSULAL02,,,,
INSULAR01,,,,
INSULAR02,,,,
LINGUALL01,,,,
LINGUALL03,,,,
LINGUALL04,,,,
LINGUALL05,,,,
LINGUALL06,,,,
LINGUALR01,,,,
LINGUALR03,,,,
LINGUALR04,,,,
LINGUALR05,,,,
LINGUALR06,,,,
OCCINFL03,,,,
OCCINFL04,,,,
OCCINFL05,,,,
OCCINFL06,,,,
OCCINFR03,,,,
OCCINFR04,,,,
OCCINFR05,,,,
OCCINFR06,,,,
OCCMIDL01,,,,
OCCMIDL02,,,,
OCCMIDL03,,,,
OCCMIDL04,,,,
OCCMIDL05,,,,
OCCMIDL06,,,,
OCCMIDL11,,,,
OCCMIDR01,,,,
OCCMIDR02,,,,
OCCMIDR03,,,,
OCCMIDR04,,,,
OCCMIDR05,,,,
OCCMIDR06,,,,
OCCSUPL03,,,,
OCCSUPL04,,,,
OCCSUPL05,,,,
OCCSUPL06,,,,
OCCSUPR03,,,,
OCCSUPR04,,,,
OCCSUPR05,,,,
OCCSUPR06,,,,
PARAHIPL01,,,,
PARAHIPL03,,,,
PARAHIPL04,,,,
PARAHIPL05,,,,
PARAHIPL06,,,,
PARAHIPR01,,,,
PARAHIPR03,,,,
PARAHIPR04,,,,
PARAHIPR05,,,,
PARAHIPR06,,,,
PARIINFL01,,,,
PARIINFL02,,,,
PARIINFL03,,,,
PARIINFL04,,,,
PARIINFL05,,,,
PARIINFL06,,,,
PARIINFR01,,,,
PARIINFR02,,,,
PARIINFR03,,,,
PARIINFR04,,,,
PARIINFR05,,,,
PARIINFR06,,,,
PARIINFR07,,,,
PARIINFR09,,,,
PARISUPL01,,,,
PARISUPL02,,,,
PARISUPL03,,,,
PARISUPL04,,,,
PARISUPL05,,,,
PARISUPL06,,,,
PARISUPR01,,,,
PARISUPR02,,,,
PARISUPR03,,,,
PARISUPR04,,,,
PARISUPR05,,,,
PARISUPR06,,,,
PRCUNSR01,,,,
PRECUNL01,,,,
PRECUNL02,,,,
PRECUNL03,,,,
PRECUNL04,,,,
PRECUNL05,,,,
PRECUNL06,,,,
PRECUNL07,,,,
PRECUNL09,,,,
PRECUNL10,,,,
PRECUNR02,,,,
PRECUNR03,,,,
PRECUNR04,,,,
PRECUNR05,,,,
PRECUNR06,,,,
RECNO,,,,
RECTUSL02,,,,
RECTUSR02,,,,
RID,,,,
SITEID,,,,
SUPMRGL01,,,,
SUPMRGL02,,,,
SUPMRGL03,,,,
SUPMRGL04,,,,
SUPMRGL05,,,,
SUPMRGR01,,,,
SUPMRGR02,,,,
SUPMRGR03,,,,
SUPMRGR04,,,,
SUPMRGR05,,,,
SX,,,,
THALAML03,,,,
THALAML04,,,,
THALAML05,,,,
THALAML06,,,,
THALAMR03,,,,
THALAMR04,,,,
THALAMR05,,,,
THALAMR06,,,,
TMPINFL01,,,,
TMPINFL02,,,,
TMPINFL03,,,,
TMPINFL04,,,,
TMPINFL05,,,,
TMPINFL06,,,,
TMPINFL09,,,,
TMPINFL10,,,,
TMPINFL11,,,,
TMPINFR01,,,,
TMPINFR02,,,,
TMPINFR03,,,,
TMPINFR04,,,,
TMPINFR05,,,,
TMPINFR06,,,,
TMPMIDL01,,,,
TMPMIDL02,,,,
TMPMIDL03,,,,
TMPMIDL04,,,,
TMPMIDL05,,,,
TMPMIDL06,,,,
TMPMIDL07,,,,
TMPMIDR01,,,,
TMPMIDR02,,,,
TMPMIDR03,,,,
TMPMIDR04,,,,
TMPMIDR05,,,,
TMPMIDR06,,,,
TMPMIDR08,,,,
TMPPOSL02,,,,
TMPPOSR02,,,,
TMPPOSR12,,,,
TMPSUPL01,,,,
TMPSUPL03,,,,
TMPSUPL04,,,,
TMPSUPL05,,,,
TMPSUPL06,,,,
TMPSUPR01,,,,
TMPSUPR03,,,,
TMPSUPR04,,,,
TMPSUPR05,,,,
TMPSUPR06,,,,
USERDATE,,,,
USERDATE2,,,,
USERID,,,,
USERID2,,,,
VERIFY,,,,
VISCODE,,,,
ACI,,,,
ANGULL01,,,,
ANGULL02,,,,
ANGULL04,,,,
ANGULL05,,,,
ANGULR01,,,,
ANGULR02,,,,
ANGULR03,,,,
ANGULR04,,,,
ANGULR05,,,,
AVEATEMP,,,,
AVEATEMP2,,,,
AVEMTEMP,,,,
AVEMTEMP2,,,,
AVMAFRNT2,,,,
AVMAOCCIP,,,,
AVNAFRONT,,,,
AVNATEMP2,,,,
AVNEFRNT2,,,,
AVNEFRONT,,,,
AVNMFRONT,,,,
AVNMPREC2,,,,
BSLVBM,,,,
CALCARL05,,,,
CALCARR05,,,,
CERBCR2L05,,,,
CERBCR2R05,,,,
CEREB8L05,,,,
CEREB8R05,,,,
CINGANT03,,,,
CINGANT04,,,,
CINGANT05,,,,
CINGANT06,,,,
CINGANTL01,,,,
CINGANTL02,,,,
CINGANTR01,,,,
CINGANTR02,,,,
CINGMID03,,,,
CINGMID04,,,,
CINGMID05,,,,
CINGMID06,,,,
CINGMID11,,,,
CINGMIDL01,,,,
CINGMIDL02,,,,
CINGMIDR01,,,,
CINGMIDR02,,,,
CINGPST03,,,,
CINGPST04,,,,
CINGPST05,,,,
CINGPST06,,,,
CINGPST07,,,,
CINGPST09,,,,
CINGPST11,,,,
CINGPSTL01,,,,
CINGPSTL02,,,,
CINGPSTR01,,,,
CINGPSTR02,,,,
CINGPSTR12,,,,
COLPROT,,,,
CUNEUSL08,,,,
DECLADFR,,,,
DECLADTMP,,,,
EXAMDATE,,,,
FEAPC2,,,,
FEAPREC,,,,
FEMPC2,,,,
FMAPC,,,,
FMAPREC,,,,
FMAPREC2,,,,
FNAPARI2,,,,
FNAPC,,,,
FNAPREC,,,,
FNEHC2,,,,
FNMPREC,,,,
FNMTEMP2,,,,
FROITRN001,,,,
FROITRN002,,,,
FROITST001,,,,
FROITST002,,,,
FROIWHL001,,,,
FROIWHL002,,,,
FRPMSK001,,,,
FRPMSK002,,,,
FRTINFL01,,,,
FRTINFL02,,,,
FRTINFR01,,,,
FRTINFR02,,,,
FRTMEDL03,,,,
FRTMEDL04,,,,
FRTMEDL05,,,,
FRTMEDL06,,,,
FRTMEDR03,,,,
FRTMEDR04,,,,
FRTMEDR05,,,,
FRTMEDR06,,,,
FRTMIDL01,,,,
FRTMIDL02,,,,
FRTMIDL03,,,,
FRTMIDL04,,,,
FRTMIDL05,,,,
FRTMIDL06,,,,
FRTMIDOL02,,,,
FRTMIDOR02,,,,
FRTMIDR01,,,,
FRTMIDR02,,,,
FRTMIDR03,,,,
FRTMIDR04,,,,
FRTMIDR05,,,,
FRTMIDR06,,,,
FRTMSK003,,,,
FRTMSK004,,,,
FRTMSK005,,,,
FRTMSK006,,,,
FRTMSK007,,,,
FRTMSK008,,,,
FRTMSK009,,,,
FRTMSK010,,,,
FRTMSK011,,,,
FRTSMEDL02,,,,
FRTSMEDL03,,,,
FRTSMEDL04,,,,
FRTSMEDL05,,,,
FRTSMEDL06,,,,
FRTSMEDR02,,,,
FRTSMEDR03,,,,
FRTSMEDR04,,,,
FRTSMEDR05,,,,
FRTSMEDR06,,,,
FRTSUPL01,,,,
FRTSUPL02,,,,
FRTSUPL03,,,,
FRTSUPL04,,,,
FRTSUPL05,,,,
FRTSUPL06,,,,
FRTSUPR01,,,,
FRTSUPR02,,,,
FRTSUPR03,,,,
FRTSUPR04,,,,
FRTSUPR05,,,,
FRTSUPR06,,,,
FUSFMR02,,,,
FUSFRML01,,,,
FUSFRML02,,,,
FUSFRML03,,,,
FUSFRML04,,,,
FUSFRML05,,,,
FUSFRML06,,,,
FUSFRMR01,,,,
FUSFRMR03,,,,
FUSFRMR04,,,,
FUSFRMR05,,,,
FUSFRMR06,,,,
HCI,,,,
HCI99,,,,
HCISUB1,,,,
HIPPL01,,,,
HIPPL06,,,,
HIPPR01,,,,
HIPPR06,,,,
ICA,,,,
IMAGEUID,,,,
INDGLBNDX,,,,
INDTEPNDX,,,,
INSULAL01,,,,
INSULAL02,,,,
INSULAR01,,,,
INSULAR02,,,,
LINGUALL01,,,,
LINGUALL03,,,,
LINGUALL04,,,,
LINGUALL05,,,,
LINGUALL06,,,,
LINGUALR01,,,,
LINGUALR03,,,,
LINGUALR04,,,,
LINGUALR05,,,,
LINGUALR06,,,,
LONGHCI,,,,
MCSUVR,,,,
MMPLS,,,,
NL1HIPP,,,,
NL1PSTCG,,,,
NL1PTEMP,,,,
NL2PARI,,,,
NL2PSTCG,,,,
NL3FRONT,,,,
OCCINFL03,,,,
OCCINFL04,,,,
OCCINFL05,,,,
OCCINFL06,,,,
OCCINFR03,,,,
OCCINFR04,,,,
OCCINFR05,,,,
OCCINFR06,,,,
OCCMIDL01,,,,
OCCMIDL02,,,,
OCCMIDL03,,,,
OCCMIDL04,,,,
OCCMIDL05,,,,
OCCMIDL06,,,,
OCCMIDL11,,,,
OCCMIDR01,,,,
OCCMIDR02,,,,
OCCMIDR03,,,,
OCCMIDR04,,,,
OCCMIDR05,,,,
OCCMIDR06,,,,
OCCSUPL03,,,,
OCCSUPL04,,,,
OCCSUPL05,,,,
OCCSUPL06,,,,
OCCSUPR03,,,,
OCCSUPR04,,,,
OCCSUPR05,,,,
OCCSUPR06,,,,
PARAHIPL01,,,,
PARAHIPL03,,,,
PARAHIPL04,,,,
PARAHIPL05,,,,
PARAHIPL06,,,,
PARAHIPR01,,,,
PARAHIPR03,,,,
PARAHIPR04,,,,
PARAHIPR05,,,,
PARAHIPR06,,,,
PARIINFL01,,,,
PARIINFL02,,,,
PARIINFL03,,,,
PARIINFL04,,,,
PARIINFL05,,,,
PARIINFL06,,,,
PARIINFR01,,,,
PARIINFR02,,,,
PARIINFR03,,,,
PARIINFR04,,,,
PARIINFR05,,,,
PARIINFR06,,,,
PARIINFR07,,,,
PARIINFR09,,,,
PARISUPL01,,,,
PARISUPL02,,,,
PARISUPL03,,,,
PARISUPL04,,,,
PARISUPL05,,,,
PARISUPL06,,,,
PARISUPR01,,,,
PARISUPR02,,,,
PARISUPR03,,,,
PARISUPR04,,,,
PARISUPR05,,,,
PARISUPR06,,,,
PCA2,,,,
PRCUNSR01,,,,
PRECUNL01,,,,
PRECUNL02,,,,
PRECUNL03,,,,
PRECUNL04,,,,
PRECUNL05,,,,
PRECUNL06,,,,
PRECUNL07,,,,
PRECUNL09,,,,
PRECUNL10,,,,
PRECUNR02,,,,
PRECUNR03,,,,
PRECUNR04,,,,
PRECUNR05,,,,
PRECUNR06,,,,
RECTUSL02,,,,
RECTUSR02,,,,
RID,,,,
SUPMRGL01,,,,
SUPMRGL02,,,,
SUPMRGL03,,,,
SUPMRGL04,,,,
SUPMRGL05,,,,
SUPMRGR01,,,,
SUPMRGR02,,,,
SUPMRGR03,,,,
SUPMRGR04,,,,
SUPMRGR05,,,,
THALAML03,,,,
THALAML04,,,,
